timestamp,groundstation,TotalUptime,BootCounter,BatteryGGStatus,BatteryINAStatus,InternalINAStatus,UnregulatedINAStatus,Bus1INAStatus,Bus2INAStatus,Bus3INAStatus,Bus4INAStatus,PanelYpINAStatus,PanelYpTMPStatus,PanelYmINAStatus,PanelYmTMPStatus,PanelXpINAStatus,PanelXpTMPStatus,PanelXmINAStatus,PanelXmTMPStatus,InternalINACurrent,InternalINAVoltage,UnregulatedINACurrent,UnregulatedINAVoltage,BatteryINAVoltage,BatteryINACurrent,BatteryGGTemperature,BatteryTMP20Temperature,Bus4Current,Bus4Voltage,Bus3Current,Bus3Voltage,Bus2Current,Bus2Voltage,Bus1Current,Bus1Voltage,PanelYpCurrent,PanelYpVoltage,PanelYmCurrent,PanelYmVoltage,PanelXpCurrent,PanelXpVoltage,PanelXmCurrent,PanelXmVoltage,PanelYpTemperature,PanelYmTemperature,PanelXpTemperature,PanelXmTemperature,MCUTemp
2022-01-24T09:51:25Z,EU1XX-KO33ru,966932,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0150000000000000627622953608408806758234277367591857910156250,0.0710000000000000014779844015322396444389596581459045410156250,4.4900000000000000934669008856303662469144910573959350585937500,3.9780000000000000828087598492288634588476270437240600585937500,0.0050000000000000001040834085586084256647154688835144042968750,-4.80000000000000026645352591003756970167160034179687500000,-3.60000000000000019984014443252817727625370025634765625000,0E-61,0.0070000000000000001457167719820517959306016564369201660156250,0E-61,0E-61,0E-61,0.0030000000000000000624500451351650553988292813301086425781250,0.0500000000000000010408340855860842566471546888351440429687500,4.1470000000000000863267790585098282463150098919868469238281250,0.0040000000000000000832667268468867405317723751068115234375000,4.0530000000000000843700109776079898438183590769767761230468750,0.0400000000000000008326672684688674053177237510681152343750000,4.4150000000000000919056497572512398619437590241432189941406250,0E-61,4.4960000000000000935918009759006963577121496200561523437500000,0.0210000000000000004371503159461553877918049693107604980468750,4.1810000000000000870345462367083655408350750803947448730468750,-12.80000000000000071054273576010018587112426757812500000000,-0.10000000000000000555111512312578270211815834045410156250,-20.40000000000000113242748511765967123210430145263671875000,0.30000000000000001665334536937734810635447502136230468750,-5.50000000000000030531133177191804861649870872497558593750
2022-01-24T09:52:25Z,EU1XX-KO33ru,966992,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0670000000000000013947176746853529039071872830390930175781250,4.3100000000000000897198981775204629229847341775894165039062500,3.9780000000000000828087598492288634588476270437240600585937500,0.0130000000000000002706168622523819067282602190971374511718750,-4.20000000000000023314683517128287348896265029907226562500,-3.50000000000000019428902930940239457413554191589355468750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0480000000000000009992007221626408863812685012817382812500000,4.2510000000000000884917139565288835001410916447639465332031250,0.0480000000000000009992007221626408863812685012817382812500000,4.4430000000000000924885168451794470456661656498908996582031250,0.0150000000000000003122502256758252769941464066505432128906250,4.2430000000000000883251805028351100190775468945503234863281250,0E-61,3.8260000000000000796446242290471673186402767896652221679687500,0.0250000000000000005204170427930421283235773444175720214843750,4.1130000000000000856190118803112909517949447035789489746093750,-11.30000000000000062727600891321344533935189247131347656250,1.60000000000000008881784197001252323389053344726562500000,-18.90000000000000104916075827077293070033192634582519531250,1.90000000000000010547118733938987134024500846862792968750,-4.50000000000000024980018054066022159531712532043457031250
2022-01-24T09:53:25Z,EU1XX-KO33ru,967052,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0200000000000000628663787693994891014881432056427001953125000,0.0520000000000000010824674490095276269130408763885498046875000,4.0810000000000000849528780655361970275407657027244567871093750,3.9810000000000000828712098943640285142464563250541687011718750,0E-61,-3.60000000000000019984014443252817727625370025634765625000,-2.80000000000000015543122344752191565930843353271484375000,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0540000000000000011241008124329709971789270639419555664062500,4.5760000000000000952571355128384311683475971221923828125000000,0.0150000000000000003122502256758252769941464066505432128906250,3.8460000000000000800609578632816010212991386651992797851562500,0.0170000000000000003538835890992686472600325942039489746093750,4.2960000000000000894284646335563593311235308647155761718750000,0.0010000000000000000208166817117216851329430937767028808593750,4.5770000000000000952779521945501528534805402159690856933593750,0.0150000000000000003122502256758252769941464066505432128906250,3.9630000000000000824965096235530381818534806370735168457031250,-10.30000000000000057176485768195561831817030906677246093750,3.50000000000000019428902930940239457413554191589355468750,-17.40000000000000096589403142388619016855955123901367187500,2.80000000000000015543122344752191565930843353271484375000,-3.50000000000000019428902930940239457413554191589355468750
2022-01-24T09:54:25Z,EU1XX-KO33ru,967112,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0170000000000000628039287242643240460893139243125915527343750,0.0690000000000000014363510381087962741730734705924987792968750,4.1510000000000000864100457853567149868467822670936584472656250,3.9800000000000000828503932126523068291135132312774658203125000,0E-61,-3.00000000000000016653345369377348106354475021362304687500,-2.20000000000000012212453270876721944659948348999023437500,0E-61,0.0060000000000000001249000902703301107976585626602172851562500,0E-61,0E-61,0E-61,0E-61,0.0390000000000000008118505867571457201847806572914123535156250,3.7170000000000000773756059224695036391494795680046081542968750,-0.0040000000000000000832667268468867405317723751068115234375000,3.9300000000000000818095591270662225724663585424423217773437500,0.0210000000000000004371503159461553877918049693107604980468750,3.9510000000000000822467094430123779602581635117530822753906250,0E-61,3.7400000000000000778543896018391023972071707248687744140625000,0.0410000000000000008534839501805890904506668448448181152343750,4.0960000000000000852651282912120223045349121093750000000000000,-8.80000000000000048849813083506887778639793395996093750000,5.30000000000000029420910152566648321226239204406738281250,-15.80000000000000087707618945387366693466901779174804687500,3.90000000000000021649348980190552538260817527770996093750,-2.10000000000000011657341758564143674448132514953613281250
2022-01-24T11:22:35Z,EU1XX-KO33ru,972402,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0750000000000000015612511283791263849707320332527160644531250,4.4480000000000000925926002537380554713308811187744140625000000,3.9760000000000000827671264858054200885817408561706542968750000,0.0040000000000000000832667268468867405317723751068115234375000,-7.10000000000000039412917374193057185038924217224121093750,-5.70000000000000031641356201816961402073502540588378906250,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0560000000000000011657341758564143674448132514953613281250000,4.5370000000000000944452849260812854481628164649009704589843750,0.0400000000000000008326672684688674053177237510681152343750000,3.9460000000000000821426260344537695345934480428695678710937500,-0.0060000000000000001249000902703301107976585626602172851562500,4.3220000000000000899696983580611231445800513029098510742187500,0.0010000000000000000208166817117216851329430937767028808593750,4.3270000000000000900737817666197315702447667717933654785156250,0.0360000000000000007494005416219806647859513759613037109375000,4.5520000000000000947575351517571107251569628715515136718750000,-19.10000000000000106026298851702449610456824302673339843750,-6.60000000000000036637359812630165833979845046997070312500,-26.20000000000000145439216225895506795495748519897460937500,-7.10000000000000039412917374193057185038924217224121093750,-10.20000000000000056621374255882983561605215072631835937500
2022-01-24T11:23:35Z,EU1XX-KO33ru,972462,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0150000000000000627622953608408806758234277367591857910156250,0.0710000000000000014779844015322396444389596581459045410156250,4.4470000000000000925717835720263337861979380249977111816406250,3.9750000000000000827463098040936984034487977623939514160156250,0E-61,-6.50000000000000036082248300317587563768029212951660156250,-5.70000000000000031641356201816961402073502540588378906250,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0460000000000000009575673587391975161153823137283325195312500,4.0310000000000000839120439799501127708936110138893127441406250,0.0010000000000000000208166817117216851329430937767028808593750,3.9800000000000000828503932126523068291135132312774658203125000,0.0500000000000000010408340855860842566471546888351440429687500,4.4410000000000000924468834817560036754002794623374938964843750,-0.0010000000000000000208166817117216851329430937767028808593750,4.2880000000000000892619311798625858500599861145019531250000000,0.0170000000000000003538835890992686472600325942039489746093750,3.8150000000000000794156407302182287821779027581214904785156250,-17.60000000000000097699626167013775557279586791992187500000,-4.50000000000000024980018054066022159531712532043457031250,-24.90000000000000138222766565831989282742142677307128906250,-5.30000000000000029420910152566648321226239204406738281250,-8.80000000000000048849813083506887778639793395996093750000
2022-01-24T11:25:35Z,EU1XX-KO33ru,972582,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0120000000000000626998453157057156204245984554290771484375000,0.0480000000000000009992007221626408863812685012817382812500000,3.8730000000000000806230082694980865198886021971702575683593750,3.9760000000000000827671264858054200885817408561706542968750000,0E-61,-6.00000000000000033306690738754696212708950042724609375000,-8.70000000000000048294701571194309508427977561950683593750,0E-61,0E-61,0E-61,0E-61,0E-61,0.0020000000000000000416333634234433702658861875534057617187500,0.0470000000000000009783840404509192012483254075050354003906250,4.3500000000000000905525654459893303283024579286575317382812500,0E-61,3.8730000000000000806230082694980865198886021971702575683593750,0.0070000000000000001457167719820517959306016564369201660156250,4.0130000000000000835373437091391224385006353259086608886718750,0E-61,4.3650000000000000908648156716651556052966043353080749511718750,0.0540000000000000011241008124329709971789270639419555664062500,4.4220000000000000920513665292332916578743606805801391601562500,-14.40000000000000079936057773011270910501480102539062500000,-2.00000000000000011102230246251565404236316680908203125000,-22.10000000000000122679644221079797716811299324035644531250,-1.10000000000000006106226635438360972329974174499511718750,-6.70000000000000037192471324942744104191660881042480468750
2022-01-24T11:26:35Z,EU1XX-KO33ru,972642,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0120000000000000626998453157057156204245984554290771484375000,0.0700000000000000014571677198205179593060165643692016601562500,4.3880000000000000913435993510347543633542954921722412109375000,3.9800000000000000828503932126523068291135132312774658203125000,0.0010000000000000000208166817117216851329430937767028808593750,-5.40000000000000029976021664879226591438055038452148437500,-4.40000000000000024424906541753443889319896697998046875000,0E-61,0.0020000000000000000416333634234433702658861875534057617187500,0E-61,0E-61,0E-61,0E-61,0.0460000000000000009575673587391975161153823137283325195312500,4.5350000000000000944036515626578420778969302773475646972656250,0.0490000000000000010200174038743625715142115950584411621093750,4.5710000000000000951530521042798227426828816533088684082031250,0.0120000000000000002498001805406602215953171253204345703125000,3.8500000000000000801442245901284877618309110403060913085937500,0E-61,3.8770000000000000807062749963449732604203745722770690917968750,0.0140000000000000002914335439641035918612033128738403320312500,3.8530000000000000802066746352636528172297403216361999511718750,-13.40000000000000074384942649885488208383321762084960937500,0E-56,-20.70000000000000114908083048703701933845877647399902343750,0E-56,-5.70000000000000031641356201816961402073502540588378906250
2022-01-24T11:46:35Z,PY4ZBZ-GH70vn,973842,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0160000000000000003330669073875469621270895004272460937500000,3.0120000000000000626998453157057156204245984554290771484375000,0.0540000000000000011241008124329709971789270639419555664062500,4.2620000000000000887206974553578220366034656763076782226562500,4.0980000000000000853067616546354656748007982969284057617187500,0.1310000000000000027269853042355407524155452847480773925781250,8.10000000000000044964032497318839887157082557678222656250,8.60000000000000047739590058881731238216161727905273437500,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0420000000000000008743006318923107755836099386215209960937500,4.2480000000000000884292639113937184447422623634338378906250000,0.0380000000000000007910339050454240350518375635147094726562500,4.2880000000000000892619311798625858500599861145019531250000000,0.1660000000000000034555691641457997320685535669326782226562500,4.3250000000000000900321484031962881999788805842399597167968750,0.0030000000000000000624500451351650553988292813301086425781250,4.2920000000000000893451979067094725905917584896087646484375000,0.0030000000000000000624500451351650553988292813301086425781250,4.3030000000000000895741814055384111270541325211524963378906250,10.80000000000000059952043329758453182876110076904296875000,17.90000000000000099364960703951510367915034294128417968750,7.10000000000000039412917374193057185038924217224121093750,15.40000000000000085487172896137053612619638442993164062500,11.90000000000000066058269965196814155206084251403808593750
2022-01-24T11:47:35Z,PY4ZBZ-GH70vn,973902,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0110000000000000626790286339939939352916553616523742675781250,0.0590000000000000012281842209915794228436425328254699707031250,4.2930000000000000893660145884211942757247015833854675292968750,4.0920000000000000851818615643651355640031397342681884765625000,0.1560000000000000032474023470285828807391226291656494140625000,8.10000000000000044964032497318839887157082557678222656250,9.00000000000000049960036108132044319063425064086914062500,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0410000000000000008534839501805890904506668448448181152343750,4.2350000000000000881586470491413365380140021443367004394531250,0.0410000000000000008534839501805890904506668448448181152343750,4.2600000000000000886790640919343786663375794887542724609375000,0.0730000000000000015196177649556830147048458456993103027343750,4.2460000000000000883876305479702750744763761758804321289062500,0.0090000000000000001873501354054951661964878439903259277343750,4.1850000000000000871178129635552522813668474555015563964843750,0.0270000000000000005620504062164854985894635319709777832031250,4.2780000000000000890537643627453689987305551767349243164062500,11.50000000000000063837823915946501074358820915222167968750,17.40000000000000096589403142388619016855955123901367187500,8.00000000000000044408920985006261616945266723632812500000,16.10000000000000089372953482325101504102349281311035156250,12.50000000000000069388939039072283776476979255676269531250
2022-01-24T11:50:35Z,PY4ZBZ-GH70vn,974082,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0160000000000000003330669073875469621270895004272460937500000,3.0060000000000000625749452254353855096269398927688598632812500,0.0560000000000000011657341758564143674448132514953613281250000,4.0780000000000000848904280204010319721419364213943481445312500,4.0900000000000000851402282009416921937372535467147827148437500,0.1490000000000000031016855750465310848085209727287292480468750,9.90000000000000054956039718945248750969767570495605468750,10.00000000000000055511151231257827021181583404541015625000,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0410000000000000008534839501805890904506668448448181152343750,4.1170000000000000857022786071581776923267170786857604980468750,0.0100000000000000002081668171172168513294309377670288085937500,4.3130000000000000897823482226556279783835634589195251464843750,0.1830000000000000038094527532450683793285861611366271972656250,4.2980000000000000894700979969798027013894170522689819335937500,0.0070000000000000001457167719820517959306016564369201660156250,4.3120000000000000897615315409439062932506203651428222656250000,0.0050000000000000001040834085586084256647154688835144042968750,4.3200000000000000899280649946376797743141651153564453125000000,12.90000000000000071609385088322596857324242591857910156250,19.00000000000000105471187339389871340245008468627929687500,9.80000000000000054400928206632670480757951736450195312500,16.30000000000000090483176506950258044525980949401855468750,13.00000000000000072164496600635175127536058425903320312500
2022-01-24T13:19:44Z,PY4ZBZ-GH70vn,979431,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0160000000000000003330669073875469621270895004272460937500000,3.0100000000000000626582119522822722501587122678756713867187500,0.0530000000000000011032841307212493120459839701652526855468750,4.2660000000000000888039641822047087771352380514144897460937500,4.0980000000000000853067616546354656748007982969284057617187500,0.1950000000000000040592529337857286009239032864570617675781250,5.80000000000000032196467714129539672285318374633789062500,6.70000000000000037192471324942744104191660881042480468750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0440000000000000009159339953157541458494961261749267578125000,4.3080000000000000896782648140970195527188479900360107421875000,0.1210000000000000025188184871183239010861143469810485839843750,4.3270000000000000900737817666197315702447667717933654785156250,0.0170000000000000003538835890992686472600325942039489746093750,4.3200000000000000899280649946376797743141651153564453125000000,0.0310000000000000006453171330633722391212359070777893066406250,4.3000000000000000895117313604032460716553032398223876953125000,0.0520000000000000010824674490095276269130408763885498046875000,4.3100000000000000897198981775204629229847341775894165039062500,9.80000000000000054400928206632670480757951736450195312500,17.90000000000000099364960703951510367915034294128417968750,5.50000000000000030531133177191804861649870872497558593750,15.30000000000000084932061383824475342407822608947753906250,10.30000000000000057176485768195561831817030906677246093750
2022-01-24T13:21:44Z,PY4ZBZ-GH70vn,979551,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0160000000000000003330669073875469621270895004272460937500000,3.0080000000000000626165785888588288798928260803222656250000000,0.0540000000000000011241008124329709971789270639419555664062500,4.2280000000000000880129302771592847420834004878997802734375000,4.1010000000000000853692116997706307301996275782585144042968750,0.1510000000000000031433189384699744550744071602821350097656250,8.10000000000000044964032497318839887157082557678222656250,9.20000000000000051070259132757200859487056732177734375000,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0410000000000000008534839501805890904506668448448181152343750,4.2870000000000000892411144981508641649270430207252502441406250,0.0170000000000000003538835890992686472600325942039489746093750,4.3130000000000000897823482226556279783835634589195251464843750,0.1850000000000000038510861166685117495944723486900329589843750,4.3280000000000000900945984483314532553777098655700683593750000,0.0140000000000000002914335439641035918612033128738403320312500,4.3180000000000000898864316312142364040482789278030395507812500,0.0040000000000000000832667268468867405317723751068115234375000,4.3230000000000000899905150397728448297129943966865539550781250,11.10000000000000061617377866696187993511557579040527343750,18.80000000000000104360964314764714799821376800537109375000,7.50000000000000041633363423443370265886187553405761718750,15.60000000000000086597395920762210153043270111083984375000,11.80000000000000065503158452884235884994268417358398437500
2022-01-24T13:22:44Z,PY4ZBZ-GH70vn,979611,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0080000000000000626165785888588288798928260803222656250000000,0.0610000000000000012698175844150227931095287203788757324218750,4.2860000000000000892202978164391424797940999269485473632812500,4.0980000000000000853067616546354656748007982969284057617187500,0.1600000000000000033306690738754696212708950042724609375000000,8.70000000000000048294701571194309508427977561950683593750,4.30000000000000023869795029440865619108080863952636718750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0420000000000000008743006318923107755836099386215209960937500,4.1920000000000000872635297355373040772974491119384765625000000,0.0520000000000000010824674490095276269130408763885498046875000,4.3050000000000000896158147689618544973200187087059020996093750,0.1230000000000000025604518505417672713520005345344543457031250,4.1470000000000000863267790585098282463150098919868469238281250,0.0110000000000000002289834988289385364623740315437316894531250,4.1570000000000000865349458756270450976444408297538757324218750,0.0140000000000000002914335439641035918612033128738403320312500,4.1520000000000000864308624670684366719797253608703613281250000,11.80000000000000065503158452884235884994268417358398437500,18.20000000000000101030295240889245178550481796264648437500,8.40000000000000046629367034256574697792530059814453125000,16.30000000000000090483176506950258044525980949401855468750,12.20000000000000067723604502134548965841531753540039062500
2022-01-24T13:23:44Z,PY4ZBZ-GH70vn,979671,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0080000000000000626165785888588288798928260803222656250000000,0.0550000000000000011449174941446926823118701577186584472656250,4.1830000000000000870761796001318089111009612679481506347656250,4.0960000000000000852651282912120223045349121093750000000000000,0.1300000000000000027061686225238190672826021909713745117187500,8.70000000000000048294701571194309508427977561950683593750,12.10000000000000067168492989821970695629715919494628906250,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0420000000000000008743006318923107755836099386215209960937500,4.2080000000000000875965966429248510394245386123657226562500000,0.0910000000000000018943180357666733470978215336799621582031250,4.3000000000000000895117313604032460716553032398223876953125000,0.0050000000000000001040834085586084256647154688835144042968750,4.3020000000000000895533647238266894419211894273757934570312500,0.0190000000000000003955169525227120175259187817573547363281250,4.3080000000000000896782648140970195527188479900360107421875000,0.0540000000000000011241008124329709971789270639419555664062500,4.2550000000000000885749806833757702406728640198707580566406250,12.60000000000000069944050551384862046688795089721679687500,18.60000000000000103250741290139558259397745132446289062500,9.30000000000000051625370645069779129698872566223144531250,16.70000000000000092703622556200571125373244285583496093750,12.80000000000000071054273576010018587112426757812500000000
2022-01-24T13:53:45Z,ITR UHF-PF95he,981471,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0060000000000000625749452254353855096269398927688598632812500,0.0660000000000000013739009929736312187742441892623901367187500,4.0260000000000000838079605713915043452288955450057983398437500,4.0360000000000000840161273885087211965583264827728271484375000,-0.0650000000000000013530843112619095336413010954856872558593750,18.60000000000000103250741290139558259397745132446289062500,20.40000000000000113242748511765967123210430145263671875000,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0520000000000000010824674490095276269130408763885498046875000,4.0180000000000000836414271176977308641653507947921752929687500,0E-61,4.0320000000000000839328606616618344560265541076660156250000000,0E-61,4.0320000000000000839328606616618344560265541076660156250000000,0E-61,4.0330000000000000839536773433735561411594972014427185058593750,0E-61,4.0330000000000000839536773433735561411594972014427185058593750,15.90000000000000088262730457699944963678717613220214843750,17.40000000000000096589403142388619016855955123901367187500,15.50000000000000086042284408449631882831454277038574218750,17.90000000000000099364960703951510367915034294128417968750,20.20000000000000112132525487140810582786798477172851562500
2022-01-24T17:28:50Z,EU1XX-KO33ru,994376,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0150000000000000627622953608408806758234277367591857910156250,0.0850000000000000017694179454963432363001629710197448730468750,3.2120000000000000668631816580500526470132172107696533203125000,3.9520000000000000822675261247240996453911066055297851562500000,-0.0840000000000000017486012637846215511672198772430419921875000,-0.70000000000000003885780586188047891482710838317871093750,5.90000000000000032751579226442117942497134208679199218750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0660000000000000013739009929736312187742441892623901367187500,3.2060000000000000667382815677797225362155586481094360351562500,0E-61,3.2220000000000000670713484751672694983426481485366821289062500,0E-61,3.2220000000000000670713484751672694983426481485366821289062500,0E-61,3.2220000000000000670713484751672694983426481485366821289062500,0E-61,3.2220000000000000670713484751672694983426481485366821289062500,-21.50000000000000119348975147204328095540404319763183593750,-21.90000000000000121569421196454641176387667655944824218750,-22.10000000000000122679644221079797716811299324035644531250,-18.40000000000000102140518265514401718974113464355468750000,-8.70000000000000048294701571194309508427977561950683593750
2022-01-24T17:29:50Z,EU1XX-KO33ru,994436,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0850000000000000017694179454963432363001629710197448730468750,3.2080000000000000667799149312031659064814448356628417968750000,3.9480000000000000821842593978772129048593342304229736328125000,-0.0840000000000000017486012637846215511672198772430419921875000,-1.30000000000000007216449660063517512753605842590332031250,0E-56,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0660000000000000013739009929736312187742441892623901367187500,3.2000000000000000666133814775093924254179000854492187500000000,0E-61,3.2160000000000000669464483848969393875449895858764648437500000,0E-61,3.2170000000000000669672650666086610726779326796531677246093750,0E-61,3.2170000000000000669672650666086610726779326796531677246093750,0E-61,3.2160000000000000669464483848969393875449895858764648437500000,-22.60000000000000125455201782642689067870378494262695312500,-22.90000000000000127120536319580423878505825996398925781250,-23.10000000000000128230759344205580418929457664489746093750,-19.40000000000000107691633388640184421092271804809570312500,-9.30000000000000051625370645069779129698872566223144531250
2022-01-24T17:30:50Z,EU1XX-KO33ru,994496,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0840000000000000017486012637846215511672198772430419921875000,3.2020000000000000666550148409328357956837862730026245117187500,3.9430000000000000820801759893186044791946187615394592285156250,-0.0840000000000000017486012637846215511672198772430419921875000,-1.90000000000000010547118733938987134024500846862792968750,0.10000000000000000555111512312578270211815834045410156250,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0660000000000000013739009929736312187742441892623901367187500,3.1950000000000000665092980689507839997531846165657043457031250,0E-61,3.2110000000000000668423649763383309618802741169929504394531250,0E-61,3.2110000000000000668423649763383309618802741169929504394531250,0E-61,3.2120000000000000668631816580500526470132172107696533203125000,0E-61,3.2120000000000000668631816580500526470132172107696533203125000,-23.60000000000000131006316905768471769988536834716796875000,-24.00000000000000133226762955018784850835800170898437500000,-24.20000000000000134336985979643941391259431838989257812500,-20.40000000000000113242748511765967123210430145263671875000,-10.30000000000000057176485768195561831817030906677246093750
2022-01-24T17:32:50Z,EU1XX-KO33ru,994616,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0850000000000000017694179454963432363001629710197448730468750,3.1920000000000000664468480238156189443543553352355957031250000,3.9350000000000000819136425356248309981310740113258361816406250,-0.0840000000000000017486012637846215511672198772430419921875000,-3.60000000000000019984014443252817727625370025634765625000,-5.50000000000000030531133177191804861649870872497558593750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0660000000000000013739009929736312187742441892623901367187500,3.1850000000000000663011312518335671484237536787986755371093750,0E-61,3.2000000000000000666133814775093924254179000854492187500000000,0E-61,3.2000000000000000666133814775093924254179000854492187500000000,0E-61,3.2020000000000000666550148409328357956837862730026245117187500,0E-61,3.2000000000000000666133814775093924254179000854492187500000000,-25.60000000000000142108547152020037174224853515625000000000,-26.10000000000000144884104713582928525283932685852050781250,-26.30000000000000145994327738208085065707564353942871093750,-22.40000000000000124344978758017532527446746826171875000000,-11.50000000000000063837823915946501074358820915222167968750
2022-01-24T17:33:50Z,EU1XX-KO33ru,994676,123,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,0.0150000000000000003122502256758252769941464066505432128906250,3.0130000000000000627206619974174373055575415492057800292968750,0.0840000000000000017486012637846215511672198772430419921875000,3.1860000000000000663219479335452888335566967725753784179687500,3.9310000000000000818303758087779442575993016362190246582031250,-0.0840000000000000017486012637846215511672198772430419921875000,-4.20000000000000023314683517128287348896265029907226562500,-4.30000000000000023869795029440865619108080863952636718750,0E-61,0E-61,0E-61,0E-61,0E-61,0E-61,0.0650000000000000013530843112619095336413010954856872558593750,3.1770000000000000661345977981397936673602089285850524902343750,0E-61,3.1950000000000000665092980689507839997531846165657043457031250,0E-61,3.1950000000000000665092980689507839997531846165657043457031250,0E-61,3.1960000000000000665301147506625056848861277103424072265625000,0E-61,3.1950000000000000665092980689507839997531846165657043457031250,-26.60000000000000147659662275145819876343011856079101562500,-27.00000000000000149880108324396132957190275192260742187500,-27.30000000000000151545442861333867767825722694396972656250,-23.30000000000000129340982368830736959353089332580566406250,-12.50000000000000069388939039072283776476979255676269531250
